START,vb10619ce4fzbsgus1y527hf,1.4383346,103.83265,210012844,160059.0,0
END,vb10619ce4fzbsgus1y527hf,1.356811,103.988976,-10,163947.0,2328.0
START,vb10619ce4fzbsgus1y527hf,1.3758469,103.93632,210075791,165556.0,0
END,vb10619ce4fzbsgus1y527hf,1.3761711,103.936485,-10,170016.0,260.0
START,vb10619ce4fzbsgus1y527hf,1.4229397,103.83471,210013655,184242.0,0
END,vb10619ce4fzbsgus1y527hf,1.4229563,103.83476,-10,184415.0,93.0
START,vlcpojwtqrsqnp5f86g214so,1.3643967,103.8492,210083803,201434.0,0
END,vlcpojwtqrsqnp5f86g214so,1.3643934,103.84927,-10,201618.0,104.0
START,w47s5h4v2ig66ba1xv87cibb,1.3386297,103.892555,210016364,111416.0,0
END,w47s5h4v2ig66ba1xv87cibb,1.3380737,103.89442,-10,115248.0,2312.0
START,x4ngecazc1irf26suscl7d3v,1.3319532,103.866875,-10,012012.0,0
END,x4ngecazc1irf26suscl7d3v,1.3320899,103.86682,210066138,012233.0,141.0
START,xn50azoug99s66dq1qygpte4,1.3191463,103.84754,210067950,085925.0,0
END,xn50azoug99s66dq1qygpte4,1.3193102,103.8477,-10,090140.0,135.0
START,xsrm4edl8otwg545s5lvhr6h,1.37402,103.75093,210175022,074852.0,0
END,xsrm4edl8otwg545s5lvhr6h,1.3736733,103.75083,210175023,075230.0,218.0
START,xwarwvi7ssj0zh2cgohaandj,1.4035957,103.90727,-10,013638.0,0
END,xwarwvi7ssj0zh2cgohaandj,1.4035162,103.90711,210168575,014129.0,291.0
START,xz3gzvzlp2ngpnci1uh9esa8,-6.9524865,107.59614,210003368,082305.0,0
END,xz3gzvzlp2ngpnci1uh9esa8,-6.952502,107.596214,-10,084047.0,1062.0
START,yahnxzmt6nmegsapzrafjcgz,1.3136419,103.749504,210137434,095129.0,0
END,yahnxzmt6nmegsapzrafjcgz,1.3135455,103.74945,-10,095332.0,123.0
START,yn71nc80qrnmhq6solc79ykg,1.3868066,103.74482,-10,190637.0,0
END,yn71nc80qrnmhq6solc79ykg,1.3868767,103.7446,210147987,190819.0,102.0
START,zhznbsgq76fnun0uuvz1k3oo,1.3009108,103.839355,210009352,202705.0,0
END,zhznbsgq76fnun0uuvz1k3oo,1.3006208,103.83941,210136184,202946.0,161.0
START,zpzj4zaiguhy1k7jixqwnsgj,1.3865833,103.744865,210147982,185306.0,0
END,zpzj4zaiguhy1k7jixqwnsgj,1.387065,103.74474,210147987,185600.0,174.0
